R**2 Casson Yield Stress Training,R**2 Casson Viscosity Training,R**2 Casson Yield Stress Prediction,R**2 Casson Viscosity Prediction
0.3580087096797139,0.6019560729756419,-1.2123046107244297,0.31171874078350215
0.4683437388098406,0.6654623202313246,-2.3597875034012468,0.333324676509103
-0.00025808677359839827,0.7862722952429191,-0.9949438017577281,-0.9930642196547914
0.1979718640531798,0.7149914730110725,-4.20359483526452,-0.5319809284092165
0.18808100944832395,0.7146466918965894,0.06400837341077714,0.0567017443872152
